startTime,endTime,type,subtype,source,assetExternalIds,source,sourceId,WORKORDER_DESC,WORKORDER_TITLE,MODPROJECT_TITLE,PMPROGRAM_NUMBER,WORKORDER_NUMBER,WORKORDER_STATUS,WORKPACKAGE_NAME,MODPROJECT_NUMBER,WORKORDER_DUEDATE,WORKORDER_COSTCODE,WORKORDER_ISACTIVE,WORKPACKAGE_NUMBER,WORKORDER_STATUSDESC,WORKORDER_CREATEDDATE,WORKORDER_ITEMSYSTEMS,WORKORDER_PLANNEDSTART,WORKORDER_PRIORITYDESC,WORKORDER_SHUTDOWNDESC,WORKORDER_DURATIONHOURS,WORKORDER_INTERVALVALUE,WORKORDER_TYPEANDMETHOD,WORKORDER_COMPLETIONDATE,WORKORDER_MAITENANCETYPE,WORKORDER_SCHEDULEDSTART,WORKORDER_SUMACTUALHOURS,WORKORDER_DESTINATIONAREA,WORKORDER_FAILUREMODECODE,WORKORDER_FAILUREMODENAME,WORKORDER_NOOFREPAIRITEMS,WORKORDER_TISLOCATIONCODE,WORKORDER_TISLOCATIONNAME,WORKORDER_HASCHECKLISTITEM,WORKORDER_INTERVALTYPECODE,WORKORDER_INTERVALTYPENAME,WORKORDER_INTERVALTYPEUNIT,WORKORDER_ISSAFETYCRITICAL,WORKORDER_MAITENANCEMETHOD,WORKORDER_OBSERVMETHODCODE,WORKORDER_OBSERVMETHODNAME,WORKORDER_STATUSACTIVEFLAG,WORKORDER_SUMESTIMATEHOURS,WORKORDER_ITEMINVOLVEDAREAS,WORKORDER_REQMATERIALSTATUS,WORKORDER_STATUSISCANCELLED,WORKORDER_STATUSISCOMPLETED,WORKORDER_STATUSLASTCHANGED,WORKORDER_SUMREMAININGHOURS,WORKORDER_LEADDISCIPLINEDESC,WORKORDER_PERCENTAGEPROGRESS,WORKORDER_CONDITIONBEFORECODE,WORKORDER_CONDITIONBEFORENAME,WORKORDER_GENERATEDBYPMPROGRAM,WORKORDER_HASSAFETYCRITCALPROC,WORKORDER_RETURNMATERIALSTATUS
1513839600000,1513705495000.0,Workorder,VAL,akerbp-cdp,WMT:45-PSV-92514,akerbp-cdp,4897389169089661,Inspeksjon av PSV ,<PH> INSPEKSJON AV PSV (*** month),,PM-011598,IAO-033738,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-17T00:00:00,,NO,WPG-008326,Avsluttet,2017-09-01T14:59:31,"45,45,45",2017-11-20T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,36,MAI - Evaluated,2017-12-19T17:44:55,MAI,2017-12-21T07:00:00,22,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,***,,,NOTACTIVE,28,"PH,T33-02,PH,T33-02,PH,T33-02",No need,NO,YES,2017-12-19T17:44:55,0,Mekanisk,100,,,YES,NO,No need
1513839600000,1513845417000.0,Workorder,VAL,akerbp-cdp,WMT:45-PSV-92515,akerbp-cdp,427320404031322,,<PH> INSPEKSJON AV PSV (*** month),,PM-011597,IAO-033737,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-17T00:00:00,,,WPG-008331,Avsluttet,2017-09-01T14:59:31,,2017-11-20T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,,,MAI - Evaluated,2017-12-21T08:36:57,MAI,2017-12-21T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2017-12-21T08:36:57,,Mekanisk,,,,,,
1513839600000,1513845417000.0,Workorder,VAL,akerbp-cdp,WMT:45-PSV-92515,akerbp-cdp,1761597427367836,Inspeksjon av PSV ,<PH> INSPEKSJON AV PSV (*** month),,PM-011597,IAO-033737,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-17T00:00:00,,NO,WPG-008331,Avsluttet,2017-09-01T14:59:31,"45,45,45",2017-11-20T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,36,MAI - Evaluated,2017-12-21T08:36:57,MAI,2017-12-21T07:00:00,28,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,***,,,NOTACTIVE,28,"PH,T33-02,PH,T33-02,PH,T33-02",No need,NO,YES,2017-12-21T08:36:57,0,Mekanisk,100,,,YES,NO,No need
1513839600000,1514021817000.0,Workorder,VAL,akerbp-cdp,WMT:45-TT-92506,akerbp-cdp,905730735335563,"PH ID *** bak *** ***.*** *** for *** transmitter er *** av.Ingen fare for gass ***, står *** ***.Må byttes",*** *** FOR TEMP TRANSMITTER ,,,KAO-158691,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-01-25T00:00:00,,NO,WPG-008331,Avsluttet,2017-11-27T17:38:30,45,2017-12-21T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,0,,MAI - Corrective,2017-12-23T09:36:57,MAI,2017-12-21T07:00:00,6,,SER,"Mindre driftsproblemer (løse deler, skitt, fargendringer, etc.)",0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,10,"PH,T33-02",No need,NO,YES,2017-12-23T09:36:57,0,Automasjon,100,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
1513839600000,1514021817000.0,Workorder,VAL,akerbp-cdp,WMT:45-TT-92506,akerbp-cdp,8907695487301937,,*** *** FOR TEMP TRANSMITTER ,,,KAO-158691,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-01-25T00:00:00,,,WPG-008331,Avsluttet,2017-11-27T17:38:30,,2017-12-21T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,,,MAI - Corrective,2017-12-23T09:36:57,MAI,2017-12-21T07:00:00,,,SER,"Mindre driftsproblemer (løse deler, skitt, fargendringer, etc.)",,VAL,Valhall plattform,,,,,NO,,OBS,Tilfeldig observasjon,,,,,,YES,2017-12-23T09:36:57,,Automasjon,,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,,,
1513839600000,1513705495000.0,Workorder,VAL,akerbp-cdp,WMT:45-PSV-92514,akerbp-cdp,3375366773048216,,<PH> INSPEKSJON AV PSV (*** month),,PM-011598,IAO-033738,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-17T00:00:00,,,WPG-008326,Avsluttet,2017-09-01T14:59:31,,2017-11-20T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,,,MAI - Evaluated,2017-12-19T17:44:55,MAI,2017-12-21T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2017-12-19T17:44:55,,Mekanisk,,,,,,
1514444400000,1514822296000.0,Workorder,VAL,akerbp-cdp,WMT:23-HA-9107B,akerbp-cdp,5633768212045628,,"PH, ***-KA-***, *** COOLER HAR ***",,,KAO-155072,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-27T00:00:00,,,WPG-008331,Avsluttet,2017-07-08T10:28:49,,2017-12-07T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,,,MAI - Corrective,2018-01-01T15:58:16,MAI,2017-12-28T07:00:00,,,***,Utvendig lekkasje - væske for hjelpesystemer,,VAL,Valhall plattform,,,,,NO,,OBS,Tilfeldig observasjon,,,,,,YES,2018-01-01T15:58:16,,Mekanisk,,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,,,
1514444400000,1514822296000.0,Workorder,VAL,akerbp-cdp,WMT:23-HA-9107B,akerbp-cdp,6224366349301906,"På *** ***-HA-9107B til ***. *** ***-KA-***, er det en *** lekkasje","PH, ***-KA-***, *** COOLER HAR ***",,,KAO-155072,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-27T00:00:00,WBS-M-VALHA-VA-99-P012-,NO,WPG-008331,Avsluttet,2017-07-08T10:28:49,23,2017-12-07T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,,MAI - Corrective,2018-01-01T15:58:16,MAI,2017-12-28T07:00:00,234,"VALHALL PH, MECHANICAL",***,Utvendig lekkasje - væske for hjelpesystemer,1,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,156,"PH,T43-02",At destination,NO,YES,2018-01-01T15:58:16,0,Mekanisk,100,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
1514703600000,1458636667000.0,Workorder,VAL,akerbp-cdp,WMT:23-FV-92543,akerbp-cdp,3963304296192026,PH-*** ***-FV-*** ( *** trinn anti-surge) VISER IKKE ***% *** *** CCC *** ( ***-CT-***)Se *** for ***,SD-***.PH-*** ***-FV-*** VISER IKKE ***% *** *** CCC ***,,,KAO-140419,600,VALHALL TAR ***  *** OUTAGE ***,,2018-03-30T00:00:00,,NO,WPG-006162,Avsluttet,2016-01-01T03:26:34,23,2017-12-31T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,,MAI - Corrective,2016-03-22T08:51:07,MAI,2017-12-31T07:00:00,18,,VF,Virker feil,0,VAL,Valhall plattform,NO,,,,NO,COR,TEST,Funksjonstesting,NOTACTIVE,6,"PH,T43-02",No need,NO,YES,2016-03-22T08:51:07,0,Automasjon,100,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
1514790000000,1513842250000.0,Workorder,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-YSV-92545;WMT:23-ESDV-92501A;WMT:23-YSV-92445;WMT:23-YSV-92526;WMT:23-ESDV-92521;WMT:23-ESDV-92501B;WMT:23-ESDV-92551B,akerbp-cdp,8270010110466379,ONSHORE JOB - CM Program for Critical ESD & *** Valves. ,COND.MON FOR CRITICAL ESD & *** VALVES (*** month),,PM-016450,FAO-132555,600,ONSHORE CMR ***,,2018-01-30T00:00:00,,NO,WPG-009131,Avsluttet,2017-11-01T10:34:16,"00,19,14,11,80,19,19,85,85,80,43,42,40,31,31,27,27,27,27,27,25,25,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,14,14,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,17",2018-01-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,3,MAI - Fixed calender,2017-12-21T07:44:10,MAI,2018-01-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,55,",WP,B06,WP,CD,WP,B06,WP,MD,WP,EQ,WP,EQ,PH,T24-01,PH,T24-01,PH,U22-01,PH,T14-01,PH,T24-01,PH,T24-01,PH,T04-02,PH,T14-02,PH,T34-01,PH,T24-01,PH,T24-01,PH,T44-02,PH,T44-02,PH,T43-01,PH,T34-02,PH,T54-01,PH,T33-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T33-02,PH,T43-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T23-02,PH,T03-02,PH,T43-02,PH,T33-02,PH,T33-02,PH,T23-02,PH,T24-02,PH,T33-02,PH,T33-02,PH,T24-02,PH,T25-01,PH,T24-02,PH,T24-02,PH,T24-01,PH,T24-03,PH,T23-03,PH,T23-03,PH,T23-02,PH,T24-02,PH,T24-02,PH,T14-02,PH,T14-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T25-01,PH,T24-01,PH,T03-02,PH,T13-03,PH,T13-03,WP,B06,WP,B06,WP,B06,WP,B06,WP,B06,WP,CD,WP,ZD",No need,NO,YES,2017-12-21T07:44:10,0,Onshore,100,,,YES,NO,No need
1514790000000,1516031097000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01,akerbp-cdp,3491818976591800,"ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ",<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month),,PM-016815,FAO-132556,600,ONSHORE CMR ***,,2018-01-30T00:00:00,,NO,WPG-009131,Avsluttet,2017-11-01T10:34:16,"00,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,90,90,84,84,84,84,60,60,60,60,60,60,60,60,60,60,60,60,60,45,45,32,32,27,23,23,23,13,13,11,11,11,11,60",2018-01-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2018-01-15T15:44:57,MAI,2018-01-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,6,",PH,M3-12,PH,M3-12,PH,M4-11,PH,L1,PH,L1,PH,L1,PH,M3-12,PH,M4-11,PH,M4-11,PH,M4-11,PH,M4-11,PH,M4-11,PH,M2,PH,M2-13,PH,M2-13,PH,M2,PH,M2-11,PH,M4-11,PH,M4-11,PH,L1,PH,M2-12,PH,L,PH,M2-13,PH,L,PH,L7,PH,L7,PH,M5,PH,M5-22,PH,L8,PH,L1,PH,M2-13,PH,M2-13,PH,M2-13,PH,M2-13,PH,U42-03,PH,U42-03,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,L1,PH,L1,PH,M2-11,PH,M3-11,PH,M3-11,PH,M3-11,PH,M3-11,PH,M3-11,PH,M5-23,PH,M2-13,PH,M3-12,PH,U11-02,PH,U11-02,PH,U12-02,PH,U12-02,PH,U32-02,PH,U32-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T24-02,PH,T23-02,PH,T34-02,PH,T34-02,PH,T14-01,PH,T13-01,IP,U10",No need,NO,YES,2018-01-15T15:44:57,0,Onshore,100,,,YES,NO,No need
1514790000000,1513842250000.0,Workorder,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-YSV-92545;WMT:23-ESDV-92501A;WMT:23-YSV-92526;WMT:23-YSV-92445;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,akerbp-cdp,6751379826172014,,COND.MON FOR CRITICAL ESD & *** VALVES (*** month),,PM-016450,FAO-132555,600,ONSHORE CMR ***,,2018-01-30T00:00:00,,,WPG-009131,Avsluttet,2017-11-01T10:34:16,,2018-01-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,,,MAI - Fixed calender,2017-12-21T07:44:10,MAI,2018-01-01T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2017-12-21T07:44:10,,Onshore,,,,,,
1514790000000,1516363072000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,akerbp-cdp,5206926349885194,,<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month),,PM-016440,FAO-135258,600,ONSHORE CMR ***,,,,,WPG-009131,Avsluttet,2018-01-19T10:36:34,,2018-01-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,,,MAI - Fixed calender,2018-01-19T11:57:52,MAI,2018-01-01T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-01-19T11:57:52,,Onshore,,,,,,
1514790000000,1516031097000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01,akerbp-cdp,4231256254947923,,<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month),,PM-016815,FAO-132556,600,ONSHORE CMR ***,,2018-01-30T00:00:00,,,WPG-009131,Avsluttet,2017-11-01T10:34:16,,2018-01-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,,,MAI - Fixed calender,2018-01-15T15:44:57,MAI,2018-01-01T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-01-15T15:44:57,,Onshore,,,,,,
1514790000000,1516363072000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,akerbp-cdp,8519570320406375,ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ,<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month),,PM-016440,FAO-135258,600,ONSHORE CMR ***,,,,NO,WPG-009131,Avsluttet,2018-01-19T10:36:34,"00,46,46,65,65,65,65,65,65,65,65,65,65,65,65,65,47,47,47,47,47,80,80,85,85,85,85,85,85,85,85,85,85,84,84,81,81,81,81,65,65,60,60,48,48,47,47,47,47,47,45,45,45,45,40,40,40,32,32,31,31,31,31,27,27,27,23,23,23,23,23,23,23,23,23,13,13,13,13,11,11,11,11,11,11,11,11,60,46,46,46,18,18,18,18,18,18,18,18,18,18,18,18",2018-01-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2018-01-19T11:57:52,MAI,2018-01-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,42,",IP,U20,IP,U20,PH,M5,PH,M5,PH,T,PH,M5,PH,L8,PH,L8,PH,L8,PH,L8,PH,L8,PH,L7,PH,L7,PH,L7,PH,M5,PH,M5,PH,M5,PH,M5,PH,L8,PH,L8,IP,U10,IP,U10,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T04-02,PH,T14-02,PH,T15-02,PH,T15-02,PH,U12-02,PH,U12-02,PH,U02-02,PH,U02-02,PH,T04-02,PH,T04-02,PH,M3,PH,M5,PH,U11-02,PH,U11-02,PH,U12-03,PH,U12-01,PH,T14-03,PH,U11-03,PH,U11-03,PH,U12-03,PH,U12-03,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,T14-03,PH,U32-03,PH,U32-03,PH,T43-01,PH,T43-01,PH,T04-03,PH,T04-03,PH,T14-02,PH,T14-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T24-02,PH,T23-03,PH,T23-02,PH,T23-03,PH,T34-02,PH,T34-03,PH,T34-02,PH,T34-03,PH,T14-01,PH,T14-01,PH,T13-01,PH,T13-01,IP,U10,IP,U20,IP,U20,IP,U20,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10",No need,NO,YES,2018-01-19T11:57:52,0,Onshore,100,,,YES,NO,No need
1515308400000,1515366819000.0,Workorder,VAL,akerbp-cdp,WMT:23-HV-92527-03;WMT:45-HV-92514-03;WMT:23-HV-92541-03;WMT:23-HV-92540-01;WMT:45-HV-92515-01;WMT:23-HV-92528-01;WMT:23-HV-92541-01;WMT:45-HV-92514-01;WMT:23-HV-92527-01;WMT:23-HV-92540-03;WMT:23-HV-92528-03,akerbp-cdp,3771135509048542,,PH(***)- *** AV INTERLOCK VENTILER (*** month),,PM-019522,FAO-132783,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-07T00:00:00,,,WPG-008332,Avsluttet,2017-11-09T13:15:50,,2018-01-07T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,,,MAI - Fixed calender,2018-01-07T23:13:39,MAI,2018-01-07T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-01-07T23:13:39,,Drift,,,,,,
1515308400000,1515366819000.0,Workorder,VAL,akerbp-cdp,WMT:45-HV-92515-01;WMT:23-HV-92527-03;WMT:23-HV-92541-03;WMT:23-HV-92540-01;WMT:45-HV-92514-03;WMT:23-HV-92528-01;WMT:23-HV-92541-01;WMT:45-HV-92514-01;WMT:23-HV-92527-01;WMT:23-HV-92540-03;WMT:23-HV-92528-03,akerbp-cdp,6063319094492882,Inspeksjon av forriglinger og låste ventiler -PH ,PH(***)- *** AV INTERLOCK VENTILER (*** month),,PM-019522,FAO-132783,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-07T00:00:00,,NO,WPG-008332,Avsluttet,2017-11-09T13:15:50,"23,81,81,81,81,81,81,81,81,81,81,81,45,45,45,27,23,23,23,23,23,23,23,23,23,23,23,23,23",2018-01-07T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,12,MAI - Fixed calender,2018-01-07T23:13:39,MAI,2018-01-07T07:00:00,7,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,7,"PH,T44-02,PH,T34-01,PH,T43-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T44-02,PH,T34-03,PH,T33-02,PH,T33-02,PH,T33-02,PH,T34-01,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02",No need,NO,YES,2018-01-07T23:13:39,0,Drift,100,,,YES,NO,No need
1515654000000,1516009459000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,1833697084044030,,PH ***.*** ***. LØSE/*** INSTRUMENT ***,,,KAO-158692,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-01-25T00:00:00,,,WPG-008332,Avsluttet,2017-11-27T18:00:59,,2017-12-24T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,,,MAI - Corrective,2018-01-15T09:44:19,MAI,2018-01-11T07:00:00,,,SER,"Mindre driftsproblemer (løse deler, skitt, fargendringer, etc.)",,VAL,Valhall plattform,,,,,NO,,OBS,Tilfeldig observasjon,,,,,,YES,2018-01-15T09:44:19,,Automasjon,,OK,OK - (Barriere) funksjon ikke berørt / Function not influenced,,,
1515654000000,1516009459000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,7542437078685064,Løse instrument *** som henger inne *** ***. Må *** på kabel ***. Se bilder,PH ***.*** ***. LØSE/*** INSTRUMENT ***,,,KAO-158692,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-01-25T00:00:00,,NO,WPG-008332,Avsluttet,2017-11-27T18:00:59,23,2017-12-24T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,0,,MAI - Corrective,2018-01-15T09:44:19,MAI,2018-01-11T07:00:00,6,,SER,"Mindre driftsproblemer (løse deler, skitt, fargendringer, etc.)",0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,6,"PH,T43-02",No need,NO,YES,2018-01-15T09:44:19,0,Automasjon,100,OK,OK - (Barriere) funksjon ikke berørt / Function not influenced,NO,NO,No need
1516258800000,1516784262000.0,Workorder,VAL,akerbp-cdp,WMT:23-PSV-92528,akerbp-cdp,5392917852778726,,<PH> INSPEKSJON AV PSV (*** month),,PM-013352,IAO-033718,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-01-26T00:00:00,,,WPG-008333,Avsluttet,2017-09-01T14:50:32,,2017-10-29T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,,,MAI - Evaluated,2018-01-24T08:57:42,MAI,2018-01-18T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-01-24T08:57:42,,Mekanisk,,,,,,
1516258800000,1516784262000.0,Workorder,VAL,akerbp-cdp,WMT:23-PSV-92528,akerbp-cdp,5662314345138105,INSPEKSJON AV PSV ,<PH> INSPEKSJON AV PSV (*** month),,PM-013352,IAO-033718,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-01-26T00:00:00,,NO,WPG-008333,Avsluttet,2017-09-01T14:50:32,"23,23,23",2017-10-29T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,24,MAI - Evaluated,2018-01-24T08:57:42,MAI,2018-01-18T07:00:00,50,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,***,,,NOTACTIVE,28,"PH,T33-02,PH,T33-02,PH,T33-02",No need,NO,YES,2018-01-24T08:57:42,0,Mekanisk,100,,,YES,NO,No need
1516258800000,1516717303000.0,Workorder,VAL,akerbp-cdp,WMT:23-LT-92529-02;WMT:23-LT-92529-03,akerbp-cdp,4442012267637071,,*** TIL *** TRINN *** SCRUBBER PH,,,KAO-159695,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-09T00:00:00,,,WPG-008333,Avsluttet,2018-01-09T16:13:21,,2018-01-24T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,,,MAI - Corrective,2018-01-23T14:21:43,MAI,2018-01-18T07:00:00,,,***,Virker ikke på signal,,VAL,Valhall plattform,,,,,NO,,CMON-***,Kontinuerlig tilstandsovervåking  (online Condition Monitoring),,,,,,YES,2018-01-23T14:21:43,,Automasjon,,DEAD,Død / Dead - Utstyret har sviktet / Critical Failure,,,
1516258800000,1516717303000.0,Workorder,VAL,akerbp-cdp,WMT:23-LT-92529-02;WMT:23-LT-92529-03,akerbp-cdp,5156178839344363,"denne *** må *** re-*** med *** PC, ref ***. gjelder også tag: ***-LT-***-***",*** TIL *** TRINN *** SCRUBBER PH,,,KAO-159695,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-09T00:00:00,,NO,WPG-008333,Avsluttet,2018-01-09T16:13:21,"23,23",2018-01-24T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,0,,MAI - Corrective,2018-01-23T14:21:43,MAI,2018-01-18T07:00:00,4,,***,Virker ikke på signal,0,VAL,Valhall plattform,NO,,,,NO,COR,CMON-***,Kontinuerlig tilstandsovervåking  (online Condition Monitoring),NOTACTIVE,4,"PH,T33-02,PH,T33-02",No need,NO,YES,2018-01-23T14:21:43,0,Automasjon,100,DEAD,Død / Dead - Utstyret har sviktet / Critical Failure,NO,NO,No need
