"key","startTime","externalId","description","workOrder","toBeDone","endTime","itemInfo","itemName","title","criticality","method","isCompleted"
"KAO-131223-2","1424341906000","KAO-131223-2","null","KAO-131223","true","1432412877000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","true"
"KAO-134852-","1469775600000","KAO-134852-","null","KAO-134852","false","1467469260000","2ND STAGE COMPRESSOR ON PH","23-2ND STAGE COMPRESSOR-PH","null","","","false"
"KAO-135107-","1443596400000","KAO-135107-","null","KAO-135107","false","1441871440000","PH COMPENCSTG1 WTRMIST REL DR1","48-XI-96964A","null","LOW","","false"
"KAO-135349-","1439535600000","KAO-135349-","null","KAO-135349","false","1439653180000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-135569-","1465542000000","KAO-135569-","null","KAO-135569","false","1473206400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-135581-","1475218800000","KAO-135581-","null","KAO-135581","false","1467016369000","1ST STAGE COMPRESSOR BACKUP L.O. PUMP","23-PC-9109-M01","null","SCE","","false"
"KAO-136328-","1439449200000","KAO-136328-","null","KAO-136328","false","1439673565000","GAS COMPRESSION AND RE-INJECTION ON PH","230900","null","","","false"
"KAO-137285-23","1442066810000","KAO-137285-23","null","KAO-137285","true","1518110727000","PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDP-92521","null","HIGH","","true"
"KAO-145068-","1467361476000","KAO-145068-","null","KAO-145068","false","1467633376000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-145162-1","1467635381000","KAO-145162-1","null","KAO-145162","true","1468829383000","PH 1STSTG COMP THRUST BRG IN","23-TE-96103-02","null","MEDIUM","","false"
"KAO-145228-","1467806827000","KAO-145228-","null","KAO-145228","false","1468068255000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"KAO-145797-","1469693277000","KAO-145797-","null","KAO-145797","false","1470041336000","PH 1STSTG COMP THRUST BRG IN","23-TE-96103-03","null","MEDIUM","","false"
"KAO-146624-","1472713200000","KAO-146624-","null","KAO-146624","false","1472732682000","PH 1STSTG COMPR JOURN BRG DE","23-TE-96101-03","null","MEDIUM","","false"
"KAO-148696-","1484809200000","KAO-148696-","null","KAO-148696","false","1485281308000","VRD - 1ST STAGE COMPRESSOR OIL SEPARATOR","23-VA-9110","null","LOW","","false"
"KAO-148976-","1480575600000","KAO-148976-","null","KAO-148976","true","1480529271000","PH 1STSTG COMP THRUST BRG IN","23-TE-96103-01","null","MEDIUM","","true"
"KAO-149421-","1480564318000","KAO-149421-","null","KAO-149421","false","1480667835000","PH 1STSTG COMPR JOURN BRG DE","23-TE-96101-01","null","MEDIUM","","false"
"KAO-156503-020","1509606000000","KAO-156503-020","null","KAO-156503","true","1509551440000","VRD - 1ST STAGE COMPRESSOR WATER MIST SYSTEM","48-SU-9113","null","SCE","","true"
"KAO-160207-","1518073200000","KAO-160207-","null","KAO-160207","false","1518373761000","VRD - 2ND STAGE COMPRESSOR SKID","23-XX-9114","null","HIGH","","false"
"KAO-165597-","1559890800000","KAO-165597-","null","KAO-165597","false","1567555200000","GAS COMPRESSION AND RE-INJECTION ON PH","230900","null","","","false"
"KAO-166675-","1541660400000","KAO-166675-","null","KAO-166675","false","1544140800000","PH 1STSTGGEAR SHAFT AXIAL POS","23-ZT-96121-03","null","HIGH","","false"
"KAO-168025-","1548313200000","KAO-168025-","null","KAO-168025","false","1555977600000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"KAO-172312-","1559026800000","KAO-172312-","null","KAO-172312","false","1562143015000","VRD - 1ST STAGE COMPPRESSOR LUBE OIL RESERVOIR","23-TX-9103","null","LOW","","false"
"MAO-011212-","1240556819000","MAO-011212-","null","MAO-011212","false","1251877399000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-012576-","1264067559000","MAO-012576-","null","MAO-012576","false","1436346648000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"FAO-070770-","1333263600000","FAO-070770-","null","FAO-070770","false","1332664856000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-071167-03","1335423600000","FAO-071167-03","null","FAO-071167","true","1335260066000","VRD - PH STG1 COMPENCL WTR MIST TK","48-PCV-96964","null","HIGH","","true"
"FAO-075581-01","1347519600000","FAO-075581-01","null","FAO-075581","false","1347481574000","PH 1STSTG MOTOR JOURN BRG NDE","23-XE-96135","null","MEDIUM","","false"
"FAO-077044-","1356591600000","FAO-077044-","null","FAO-077044","false","1356778071000","VRD - 1ST STAGE COMPRESSOR WATER MIST SYSTEM","48-SU-9113","null","SCE","","false"
"FAO-077044-03","1356591600000","FAO-077044-03","null","FAO-077044","true","1356778071000","PH COMPENCSTG1 WTRMIST REL DR1","48-XI-96964A","null","LOW","","true"
"FAO-077066-10","1351234800000","FAO-077066-10","null","FAO-077066","true","1351555200000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","true"
"FAO-077068-30","1351234800000","FAO-077068-30","null","FAO-077068","true","1351555200000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-077235-","1362034800000","FAO-077235-","null","FAO-077235","false","1361922370000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-078442-20","1359615600000","FAO-078442-20","null","FAO-078442","true","1359504000000","VRD - PH 1STSTGDISCHCLR GAS OUT","23-ESDV-92551A","null","SCE","Vedlikehold/Test","false"
"FAO-079005-","1360220400000","FAO-079005-","null","FAO-079005","false","1360168246000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-079007-","1363244400000","FAO-079007-","null","FAO-079007","false","1363594803000","VRD - PH 1STSTGSUCTCLR GAS IN EQUAL","23-ESDV-92501B","null","SCE","","false"
"FAO-079007-2","1363244400000","FAO-079007-2","null","FAO-079007","true","1363594803000","VRD - PH 1STSTGSUCTCLR GAS IN EQUAL","23-EXY-92501B-05","null","SCE","","true"
"FAO-079008-1","1359183600000","FAO-079008-1","null","FAO-079008","true","1359665651000","VRD - 1ST STAGE COMPPRESSOR AUXILIARY LUBE OIL PUMP","23-PC-9109","null","MEDIUM","","true"
"FAO-079008-2","1359183600000","FAO-079008-2","null","FAO-079008","true","1359665651000","VRD - 1ST STAGE COMPRESSOR GAS SEAL FILTER B","23-CB-9104B","null","HIGH","","true"
"FAO-080737-10","1364799600000","FAO-080737-10","null","FAO-080737","true","1367280000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-080743-10","1364799600000","FAO-080743-10","null","FAO-080743","true","1367280000000","VRD - PH 1STSTGDISCCOOL COOLMED IN","23-TV-92604B","null","MEDIUM","","false"
"FAO-081748-30","1367391600000","FAO-081748-30","null","FAO-081748","true","1369872000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-081750-20","1367391600000","FAO-081750-20","null","FAO-081750","true","1369872000000","VRD - PH 1STSTGDISCHCLR GAS OUT EQ","23-ESDV-92551B","null","SCE","Vedlikehold/Test","false"
"FAO-083366-10","1378018800000","FAO-083366-10","null","FAO-083366","true","1375142400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-084859-10","1378018800000","FAO-084859-10","null","FAO-084859","true","1380499200000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-084929-01","1383202800000","FAO-084929-01","null","FAO-084929","false","1383728106000","PH 1STSTGGEARSHAFT2JOURNBRGNDE","23-XE-96125","null","MEDIUM","","false"
"FAO-086050-10","1385881200000","FAO-086050-10","null","FAO-086050","true","1388361600000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-086052-30","1385881200000","FAO-086052-30","null","FAO-086052","true","1388361600000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-087538-03","1389250800000","FAO-087538-03","null","FAO-087538","true","1389190578000","PH COMPENCSTG1 WTRMIST REL DR2","48-XI-96964B","null","LOW","Vedlikehold/Test","true"
"FAO-087616-30","1388559600000","FAO-087616-30","null","FAO-087616","true","1391040000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-087628-30","1393657200000","FAO-087628-30","null","FAO-087628","true","1396137600000","VRD - PH 1STSTGDISCHCLR GAS OUT EQ","23-ESDV-92551B","null","SCE","Vedlikehold/Test","false"
"FAO-090293-","1390719600000","FAO-090293-","null","FAO-090293","false","1390661680000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-091014-10","1398927600000","FAO-091014-10","null","FAO-091014","true","1401408000000","VRD - PH 1STSTGSUCTSCRUBBER LEVEL","23-LV-92521B","null","MEDIUM","Vedlikehold/Test","false"
"FAO-091121-30","1401606000000","FAO-091121-30","null","FAO-091121","true","1404086400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-091123-10","1391238000000","FAO-091123-10","null","FAO-091123","true","1393718400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-091190-10","1401606000000","FAO-091190-10","null","FAO-091190","true","1404086400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-091199-30","1406876400000","FAO-091199-30","null","FAO-091199","true","1409356800000","VRD - PH 1STSTGSUCTSCRUBBER LEVEL","23-LV-92521A","null","MEDIUM","Vedlikehold/Test","false"
"FAO-091319-","1397718000000","FAO-091319-","null","FAO-091319","false","1397470744000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-094659-2","1415862000000","FAO-094659-2","null","FAO-094659","true","1416063931000","PH 1STSTGSCRUB I-FACE","23-LT-92529","null","HIGH","Vedlikehold/Test","true"
"FAO-095458-01","1412146800000","FAO-095458-01","null","FAO-095458","true","1414627200000","VRD - PH 1STSTGSUCTCOOL CM IN","23-TV-92504","null","MEDIUM","Vedlikehold/Test","false"
"FAO-095482-01","1412146800000","FAO-095482-01","null","FAO-095482","true","1413565773000","VRD - PH 1STSTGDISCHCLR GAS OUT","23-ESDV-92551A","null","SCE","Vedlikehold/Test","true"
"FAO-098036-1","1441868400000","FAO-098036-1","null","FAO-098036","true","1441813443000","PH 1STSTGSUCTSCRUB LIQ OUT","23-EZSH-92521","null","HIGH","Vedlikehold/Test","true"
"FAO-099901-07","1425538800000","FAO-099901-07","null","FAO-099901","true","1426059994000","VRD - 1ST STAGE COMPPRESSOR ENCLOSURE MANUAL VOL CONTR DAMPER","23-GE-9122","null","HIGH","Vedlikehold/Test","true"
"FAO-100288-1","1422255600000","FAO-100288-1","null","FAO-100288","true","1422079949000","VRD - 1ST STAGE COMPPRESSOR AUXILIARY LUBE OIL PUMP","23-PC-9109","null","MEDIUM","Vedlikehold/Test","true"
"FAO-100300-","1423551600000","FAO-100300-","null","FAO-100300","false","1423560828000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","","false"
"FAO-100300-1","1423551600000","FAO-100300-1","null","FAO-100300","true","1423560828000","VRD - PH 1STSTGSUCTCLR GAS IN","23-EXY-92501A-05","null","SCE","Vedlikehold/Test","true"
"FAO-101968-1","1426748400000","FAO-101968-1","null","FAO-101968","true","1427208381000","PH OFFGAS TO 1STSTGSUCTCOOLER","23-XZSH-92748","null","HIGH","Vedlikehold/Test","true"
"FAO-102081-2","1427353200000","FAO-102081-2","null","FAO-102081","true","1427734115000","PH 1STSTGSUCTCOOL GAS IN","23-YSDP-92445","null","HIGH","Vedlikehold/Test","true"
"FAO-103382-01","1441090800000","FAO-103382-01","null","FAO-103382","true","1442395412000","VRD - PH 1STSTGSUCTCLR GAS IN EQUAL","23-ESDV-92501B","null","SCE","Vedlikehold/Test","true"
"FAO-103954-1","1441868400000","FAO-103954-1","null","FAO-103954","true","1442081349000","VRD - PH 1STSTGSUCTCLR GAS IN EQUAL","23-ESDV-92501B","null","SCE","Vedlikehold/Test","true"
"FAO-108309-01","1446361200000","FAO-108309-01","null","FAO-108309","true","1447773995000","VRD - PH 1STSTGDISCHCLR GAS OUT","23-ESDV-92551A","null","SCE","Vedlikehold/Test","true"
"FAO-108811-","1447916400000","FAO-108811-","null","FAO-108811","false","1448103315000","VRD - PH 1STSTGDISCCOOL CM OUT","45-PT-92609","null","SCE","","false"
"FAO-110314-10","1454569200000","FAO-110314-10","null","FAO-110314","true","1454876954000","VRD - PH 1STSTGCOMP DISCH PSV INLET","23-HV-92541-01","null","LOW","Vedlikehold/Test","true"
"FAO-111828-01","1456815600000","FAO-111828-01","null","FAO-111828","true","1458062774000","VRD - 1ST STAGE COMPRESSOR GEAR UNIT","23-DB-9101","null","MEDIUM","Vedlikehold/Test","true"
"FAO-111840-01","1459494000000","FAO-111840-01","null","FAO-111840","true","1460044245000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-115103-01","1470034800000","FAO-115103-01","null","FAO-115103","true","1470825845000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-116172-","1469689200000","FAO-116172-","null","FAO-116172","false","1469731900000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-117796-4","1471503600000","FAO-117796-4","null","FAO-117796","true","1471857597000","VRD - MANUAL VALVE - CBAD1FW","45-V-90352","null","LOW","Vedlikehold/Test","true"
"FAO-121004-","1485414000000","FAO-121004-","null","FAO-121004","false","1485020748000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-121007-1","1486623600000","FAO-121007-1","null","FAO-121007","true","1486736320000","VRD - PH 1STSTGSUCTCLR GAS IN","23-EXY-92501A-05","null","SCE","Vedlikehold/Test","true"
"FAO-123506-01","1491030000000","FAO-123506-01","null","FAO-123506","true","1490994782000","PH STG1 COMPENCL AIROUT DAMPER","48-ZSL-96966A","null","HIGH","Vedlikehold/Test","true"
"FAO-124168-02","1492671600000","FAO-124168-02","null","FAO-124168","true","1494932052000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-126078-01","1498892400000","FAO-126078-01","null","FAO-126078","true","1501090975000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","Vedlikehold/Test","true"
"FAO-126080-01","1496300400000","FAO-126080-01","null","FAO-126080","true","1496926115000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-127823-1","1509001200000","FAO-127823-1","null","FAO-127823","true","1506297600000","SOFT TAG VRD - PH 1STSTG COMP SEAL GAS HTR","23-TIC-96147","null","LOW","Vedlikehold/Test","false"
"FAO-128716-02","1509001200000","FAO-128716-02","null","FAO-128716","true","1510963200000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-131574-01","1529650800000","FAO-131574-01","null","FAO-131574","true","1530721828000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-EXY-92521-04","null","SCE","Vedlikehold/Test","true"
"FAO-132616-010","1529654400000","FAO-132616-010","null","FAO-132616","true","1529873493000","PH 1STSTGGEAR 2 JOURNBRG DE","23-TE-96114-01","null","MEDIUM","Vedlikehold/Test","true"
"FAO-135266-02","1522566000000","FAO-135266-02","null","FAO-135266","true","1525095579000","VRD - PH 1STSTGSUCTCOOL GAS IN","23-YSV-92445","null","SCE","Vedlikehold/Test","true"
"FAO-139628-01","1538377200000","FAO-139628-01","null","FAO-139628","true","1539091103000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-141088-020","1559113200000","FAO-141088-020","null","FAO-141088","true","1569628800000","VRD - 1ST STAGE COMPRESSOR OIL SEPERATOR W/FAN","60-EN-9010B+27G2","null","MEDIUM","Vedlikehold/Test","false"
"FAO-141099-","1559458800000","FAO-141099-","null","FAO-141099","false","1568505600000","VRD - 1ST STAGE COMPRESSOR PURGE UNIT","23-CX-9101","null","MEDIUM","","false"
"FAO-141200-031","1559804400000","FAO-141200-031","null","FAO-141200","true","1572652800000","PH 1STSTG COMP SEAL GAS HTR","23-TT-96147-02","null","HIGH","Vedlikehold/Test","false"
"FAO-143692-10","1546326000000","FAO-143692-10","null","FAO-143692","true","1546141581000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-143726-10","1546844400000","FAO-143726-10","null","FAO-143726","true","1546142469000","VRD - PH 1STSTGCOMP DISCH PSV INLET","23-HV-92541-01","null","LOW","Vedlikehold/Test","true"
"FAO-144893-","1548486000000","FAO-144893-","null","FAO-144893","false","1548022799000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","","false"
"FAO-147614-2","1565161200000","FAO-147614-2","null","FAO-147614","true","1564760776000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","","true"
"FAO-147701-","1554188400000","FAO-147701-","null","FAO-147701","false","1554260126000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-147702-","1554793200000","FAO-147702-","null","FAO-147702","false","1554702809000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-147914-4","1563433200000","FAO-147914-4","null","FAO-147914","true","1563942642000","VRD - MANUAL VALVE - CBAD1FW","45-V-90352","null","LOW","Vedlikehold/Test","true"
"FAO-148146-010","1553324400000","FAO-148146-010","null","FAO-148146","true","1553354184000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","true"
"FAO-148147-010","1553583600000","FAO-148147-010","null","FAO-148147","true","1553504214000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","true"
"FAO-149255-","1564038000000","FAO-149255-","null","FAO-149255","false","1563901137000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-149292-","1563865200000","FAO-149292-","null","FAO-149292","false","1566345600000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-149466-","1565679600000","FAO-149466-","null","FAO-149466","false","1568160000000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-150249-01","1570345200000","FAO-150249-01","null","FAO-150249","true","1572622176000","VRD - PH 1STSTGDISCHCLR GAS OUT","23-ESDV-92551A","null","SCE","Vedlikehold/Test","true"
"FAO-150633-","1569913200000","FAO-150633-","null","FAO-150633","false","1571856465000","VRD - 1ST STAGE COMPRESSOR SKID","23-XX-9106","null","HIGH","","false"
"FAO-152847-01","1575183600000","FAO-152847-01","null","FAO-152847","true","1575294151000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-153033-01","1580540400000","FAO-153033-01","null","FAO-153033","true","1583020800000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-153040-01","1598943600000","FAO-153040-01","null","FAO-153040","true","1601424000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-153050-01","1583046000000","FAO-153050-01","null","FAO-153050","true","1585526400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","false"
"FAO-155238-","1581231600000","FAO-155238-","null","FAO-155238","false","1585094400000","VRD - PH 1STSTGDISCHCLR GAS OUT EQ","23-ESDV-92551B","null","SCE","","false"
"FAO-155239-","1581231600000","FAO-155239-","null","FAO-155239","false","1585094400000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","","false"
"IAO-018565-","1344841200000","IAO-018565-","null","IAO-018565","false","1344966700000","VRD - PH 1STSTG COMP MAIN OIL PUMP","23-PSV-96191","null","LOW","","false"
"IAO-019355-","1360479600000","IAO-019355-","null","IAO-019355","false","1362441600000","VRD - PH WATERMIST SYS N2 CYL STAGE1","48-PSV-96963","null","LOW","","false"
"IAO-021682-","1379228400000","IAO-021682-","null","IAO-021682","false","1378828171000","VRD - PH 1STSTG COMP STANDBYOILPUMP","23-PSV-96190","null","LOW","","false"
"IAO-023958-","1405839600000","IAO-023958-","null","IAO-023958","false","1406106242000","VRD - PH 1STSTG COMP MAIN OIL PUMP","23-PSV-96192","null","LOW","","false"
"IAO-031419-3","1477551600000","IAO-031419-3","null","IAO-031419","true","1477580189000","ACCUMULATOR FOR 23-FV-92543","23-FVX-92543","null","","Vedlikehold/Test","true"
"IAO-031442-","1480575600000","IAO-031442-","null","IAO-031442","false","1479719090000","PH 1STSTGCOMP ANTI-SURGE","23-FPSV-92543","null","HIGH","","false"
"IAO-033743-","1519282800000","IAO-033743-","null","IAO-033743","false","1519286660000","VRD - PH 1STSTGDISCCOOL SHELL","45-PSV-92612","null","MEDIUM","","false"
"IAO-036205-","1546585200000","IAO-036205-","null","IAO-036205","false","1546774510000","PH 1STSTGCOMP ANTI-SURGE","23-FPSV-92543","null","HIGH","","false"
"KAO-102650-","1357841446000","KAO-102650-","null","KAO-102650","false","1358151010000","PH 1STSTGSUCTCOOL GAS OUT","23-PT-92504","null","HIGH","","false"
"KAO-106735-1","1367324058000","KAO-106735-1","null","KAO-106735","true","1374073321000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","true"
"KAO-111323-","1378286042000","KAO-111323-","null","KAO-111323","false","1387269437000","VRD - PH 1STSTGDISCCOOL CM OUT","45-PT-92609","null","SCE","","false"
"KAO-115474-","1435561200000","KAO-115474-","null","KAO-115474","false","1437126071000","VRD - PH 1STSTGCOMP DISCH PSV INLET","23-HV-92541-01","null","LOW","","false"
"KAO-116789-","1390037764000","KAO-116789-","null","KAO-116789","false","1390209189000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","","false"
"KAO-119403-","1395660565000","KAO-119403-","null","KAO-119403","false","1395911593000","VRD - PH 1STSTGSUCTSCRUBBER","23-LT-92523-01","null","SCE","","false"
"KAO-120868-","1398954191000","KAO-120868-","null","KAO-120868","false","1410685259000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-126249-","1411976882000","KAO-126249-","null","KAO-126249","false","1415782375000","PH 1STSTGSCRUB I-FACE TOPLIQ","23-LT-92529-02","null","HIGH","","false"
"KAO-127875-","1420700400000","KAO-127875-","null","KAO-127875","false","1421085091000","PH 1STSTG COMPR BAL PISTON LEAK","23-PDT-96167","null","HIGH","","false"
"KAO-128188-101","1469775600000","KAO-128188-101","null","KAO-128188","true","1470044263000","VRD - 1ST STAGE COMPRESSOR SEAL GAS BOOSTER FILTER","23-CB-9133","null","HIGH","","true"
"KAO-128188-190","1469775600000","KAO-128188-190","null","KAO-128188","true","1470044263000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","true"
"KAO-129000-","1418886000000","KAO-129000-","null","KAO-129000","true","1418901139000","PH 1STSTGCOMPR MTR COOLMED OUT","45-FT-92139A","null","HIGH","","true"
"KAO-130558-","1424329200000","KAO-130558-","null","KAO-130558","false","1424617970000","VRD - 1ST STAGE COMPRESSOR GAS SEAL FILTER A","23-CB-9104A","null","HIGH","","false"
"KAO-143190-","1506063600000","KAO-143190-","null","KAO-143190","false","1506953629000","PH 1STSTGDISCCOOL YSV OUTLET","23-FO-92545","null","SCE","","false"
"KAO-143510-","1461762058000","KAO-143510-","null","KAO-143510","false","1492732800000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-143955-","1490857200000","KAO-143955-","null","KAO-143955","false","1491123346000","PH 1STSTG COMPR ENCL DOOR A","23-ZS-96142A","null","HIGH","","false"
"KAO-144727-","1466395248000","KAO-144727-","null","KAO-144727","false","1466608135000","PH 1STSTGSUCTCLR COOLMED SPLY","45-TT-92506","null","HIGH","","false"
"KAO-145679-","1469343600000","KAO-145679-","null","KAO-145679","false","1469610259000","PH 1STSTGDISCCOOL GAS OUT","23-TT-92604A","null","HIGH","","false"
"KAO-147919-","1475996400000","KAO-147919-","null","KAO-147919","false","1476035240000","VRD - PH 1STSTGCOMP HOT GAS BP","23-FV-92542","null","SCE","","false"
"KAO-151242-","1486969200000","KAO-151242-","null","KAO-151242","false","1487060228000","PH STG1 COMPENCL WTR MIST CYL2","48-PT-96962","null","HIGH","","false"
"KAO-151743-","1506063600000","KAO-151743-","null","KAO-151743","false","1509545682000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"KAO-155400-010","1510210800000","KAO-155400-010","null","KAO-155400","true","1510334225000","VRD - PH 1STSTGSUCTSCRUBBER","23-TI-92524","null","LOW","","false"
"KAO-156919-","1512025200000","KAO-156919-","null","KAO-156919","false","1512546211000","PH COMPENCSTG1 WTRMIST REL DR1","48-XI-96964A","null","LOW","","false"
"KAO-156965-","1506201983000","KAO-156965-","null","KAO-156965","false","1537142400000","VRD - 1ST STAGE COMPRESSOR WATER MIST SYSTEM","48-SU-9113","null","SCE","","false"
"KAO-157501-","1507846776000","KAO-157501-","null","KAO-157501","false","1508164396000","PH 1STSTGSCRUB I-FACE TOPLIQ","23-LT-92529-02","null","HIGH","","false"
"KAO-163760-","1533798000000","KAO-163760-","null","KAO-163760","false","1533976500000","PH STG1 COMPENCL AIR IN DAMPER","48-XY-96966B","null","HIGH","","false"
"KAO-169437-","1548399600000","KAO-169437-","null","KAO-169437","false","1548438045000","VRD - 1ST STAGE COMP WATER MIST AIR CYLINDER 1","48-SU-9105","null","SCE","","false"
"KAO-176497-","1573282800000","KAO-176497-","null","KAO-176497","false","1573138711000","PH 1ST STG COMPR BAL PISTON LEAK","23-PDT-96167","null","HIGH","","false"
"KAO-177555-","1578034800000","KAO-177555-","null","KAO-177555","false","1577013753000","PH 1ST STG GEAR THRUST BRG OUT","23-TE-96116-01","null","MEDIUM","","false"
"MAO-011211-","1240556375000","MAO-011211-","null","MAO-011211","false","1251877514000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-011255-","1240927311000","MAO-011255-","null","MAO-011255","false","1264182786000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-011263-","1240928279000","MAO-011263-","null","MAO-011263","false","1260182298000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-011265-","1240928575000","MAO-011265-","null","MAO-011265","false","1436346870000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-011269-","1240928814000","MAO-011269-","null","MAO-011269","false","1265469248000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-011273-","1240929086000","MAO-011273-","null","MAO-011273","false","1265469197000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-012506-","1274598000000","MAO-012506-","null","MAO-012506","false","1432135662000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-014928-","1310392379000","MAO-014928-","null","MAO-014928","false","null","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"FAO-070737-01","1334214000000","FAO-070737-01","null","FAO-070737","true","1334420216000","VRD - PH STG1 COMPENCL WTR MIST TK","48-PCV-96964","null","HIGH","","true"
